date: 2013-09-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03080530660426431
date: 2013-10-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03230545303318144
date: 2013-10-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008180225923318324
date: 2013-10-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0026910677403590433
date: 2013-10-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.005957474583258876
date: 2013-10-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02432500576749161
date: 2013-10-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.048621317173049655
date: 2013-10-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03990117332745613
date: 2013-10-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05750156129386799
date: 2013-10-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06443520911078504
date: 2013-10-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05665082512668411
date: 2013-10-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.039305212986749896
date: 2013-10-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04610289602246093
date: 2013-10-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04312778894476483
date: 2013-10-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04315813567034671
date: 2013-10-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02751874774954588
date: 2013-10-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.011898240489226344
date: 2013-10-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.001209545926469744
date: 2013-10-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.020887299431967245
date: 2013-10-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.034862715335530044
date: 2013-10-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.037153749776870255
date: 2013-10-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03769857539586246
date: 2013-10-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02985839861640898
date: 2013-10-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03143559788231541
date: 2013-11-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.059933928660204236
date: 2013-11-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08257330487788257
date: 2013-11-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.10036641153086964
date: 2013-11-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.09243978096011753
date: 2013-11-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.10039080755758886
date: 2013-11-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0868576586299583
date: 2013-11-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06130197558443823
date: 2013-11-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05217632814494938
date: 2013-11-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.043769399338890846
date: 2013-11-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.011908040543962384
date: 2013-11-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0040725197135992874
date: 2013-11-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.005038381212741527
date: 2013-11-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.00899755235285496
date: 2013-11-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0010215274336691227
date: 2013-11-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02004866980491296
date: 2013-11-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.046132217696835176
date: 2013-11-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05460648889390274
date: 2013-11-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05838573926844717
date: 2013-11-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.045797769646657965
date: 2013-11-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04494825868102756
date: 2013-12-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04346525429732144
date: 2013-12-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0521647057141066
date: 2013-12-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05409846272981874
date: 2013-12-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05548908025020162
date: 2013-12-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05012504780494533
date: 2013-12-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03220291742550891
date: 2013-12-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.027120414627505793
date: 2013-12-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.021805243466461288
date: 2013-12-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0036201668415576788
date: 2013-12-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.021877005755975648
date: 2013-12-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.023786941965223365
date: 2013-12-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03134390887284742
date: 2013-12-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04027297044583743
date: 2013-12-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.033034326854675555
date: 2013-12-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.013229786796858958
date: 2013-12-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.004265677082190875
date: 2013-12-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.001200100412729832
date: 2013-12-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008880612561755402
date: 2013-12-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.018564935126454588
date: 2013-12-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02433411225672245
date: 2013-12-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.019568694146932193
date: 2014-01-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01077576504335875
date: 2014-01-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03919489842674778
date: 2014-01-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05296785849147443
date: 2014-01-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06044287440018771
date: 2014-01-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07779578025232885
date: 2014-01-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.09100290707631786
date: 2014-01-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08533977930019873
date: 2014-01-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07916767700866573
date: 2014-01-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06623017739844747
date: 2014-01-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05404100465041703
date: 2014-01-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03990792922750333
date: 2014-01-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.027282655400190953
date: 2014-01-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02096501182599253
date: 2014-01-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.005186554763222245
date: 2014-01-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009940906125606608
date: 2014-01-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.014806291327116083
date: 2014-01-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.011870839389557353
date: 2014-01-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0190756820456488
date: 2014-01-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.028184325981093272
date: 2014-01-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.023048610103452244
date: 2014-01-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02088730030195851
date: 2014-02-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.019474465438994087
date: 2014-02-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03253765503197262
date: 2014-02-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.036795950746235956
date: 2014-02-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04693005900857328
date: 2014-02-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05796158848572798
date: 2014-02-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.055947840090733586
date: 2014-02-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06449919673302677
date: 2014-02-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06808447216670557
date: 2014-02-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0672346537911679
date: 2014-02-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06630212748206396
date: 2014-02-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09431968800995916
date: 2014-02-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.10612859973215016
date: 2014-02-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.10978771540682286
date: 2014-02-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.10257470166040905
date: 2014-02-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09470663676128827
date: 2014-02-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07699086781254177
date: 2014-02-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05654358721843927
date: 2014-02-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.036227212863697844
date: 2014-02-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.021604025496535728
date: 2014-03-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03242557278193747
date: 2014-03-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.022591350009138367
date: 2014-03-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.006672412433000541
date: 2014-03-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.005524886040093713
date: 2014-03-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.00871485854734455
date: 2014-03-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03259795647619512
date: 2014-03-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04726140300147963
date: 2014-03-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05429906662571732
date: 2014-03-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06809129400732677
date: 2014-03-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06390197745179244
date: 2014-03-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06989150613077427
date: 2014-03-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07425085912939143
date: 2014-03-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06713222684942942
date: 2014-03-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06861247047066661
date: 2014-03-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06140363154280405
date: 2014-03-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05443295394892801
date: 2014-03-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.025417661060764124
date: 2014-03-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012259012928819715
date: 2014-03-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.012145417082605692
date: 2014-03-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02473397493510321
date: 2014-03-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0362117573215025
date: 2014-04-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.015470913555196253
date: 2014-04-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.00132163634184667
date: 2014-04-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0006812254048561422
date: 2014-04-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.014768382252863144
date: 2014-04-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03015215527781799
date: 2014-04-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04649496986483151
date: 2014-04-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0538824322299183
date: 2014-04-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06988764533955504
date: 2014-04-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05954392000524818
date: 2014-04-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06010897251020145
date: 2014-04-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06347301285857762
date: 2014-04-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06223000682266304
date: 2014-04-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05857505044663808
date: 2014-04-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.05409361390093445
date: 2014-04-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.03353532702454132
date: 2014-04-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.027199086477976753
date: 2014-04-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.027287162477978993
date: 2014-04-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.013566849957400984
date: 2014-04-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.00033707951224468125
date: 2014-04-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.00596170047250244
date: 2014-04-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.013819120185583733
date: 2014-05-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03643193289884242
date: 2014-05-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03701524961916468
date: 2014-05-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04483464405435632
date: 2014-05-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.047767572986634574
date: 2014-05-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05413378929437902
date: 2014-05-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05628863678847472
date: 2014-05-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.055111687879951306
date: 2014-05-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0486870873172815
date: 2014-05-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03955939294901539
date: 2014-05-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012541914965149198
date: 2014-05-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.009008738581422829
date: 2014-05-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.005261919468992904
date: 2014-05-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.007932324652450189
date: 2014-05-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.005321287415753231
date: 2014-05-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.01244037369203646
date: 2014-05-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.019417257244205885
date: 2014-05-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.028172090485564072
date: 2014-05-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.014471239418524809
date: 2014-05-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.007895743431814303
date: 2014-05-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.003961218596362968
date: 2014-05-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.004828811981710646
date: 2014-06-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.018750314371141198
date: 2014-06-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.027922196486892134
date: 2014-06-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0316786481864442
date: 2014-06-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03632034580046631
date: 2014-06-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03378452383097923
date: 2014-06-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01627386789755371
date: 2014-06-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012089086980609377
date: 2014-06-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.010824521309148266
date: 2014-06-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.016290286595437513
date: 2014-06-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02855476485586647
date: 2014-06-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.037312565458547026
date: 2014-06-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04777925516769045
date: 2014-06-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06165917001842822
date: 2014-06-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08510116116883078
date: 2014-06-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.09021940442129253
date: 2014-06-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08661719119544262
date: 2014-06-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.08040775868930707
date: 2014-06-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.07625313915651954
date: 2014-06-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.06249371626928499
date: 2014-06-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.04609309290857208
date: 2014-06-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.023967557010898158
date: 2014-07-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.006248111565330172
date: 2014-07-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.024041520470531014
date: 2014-07-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03817894611284908
date: 2014-07-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06664485795733116
date: 2014-07-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0832645627920961
date: 2014-07-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.10181518845561326
date: 2014-07-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.10852297665617258
date: 2014-07-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.11969190506660941
date: 2014-07-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.11138286662554328
date: 2014-07-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.1140869525378911
date: 2014-07-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.11181602299917916
date: 2014-07-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.10111910923733819
date: 2014-07-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08459610612041071
date: 2014-07-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06909760033052176
date: 2014-07-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05831650817933709
date: 2014-07-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04300765044646945
date: 2014-07-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.027891807917520134
date: 2014-07-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0017823160504538693
date: 2014-07-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.010062772839846357
date: 2014-07-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.009920641177286915
date: 2014-07-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.008479845572612166
date: 2014-07-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.001956835321382522
date: 2014-08-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.017037679955387575
date: 2014-08-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.012953246603050472
date: 2014-08-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.019398972627673816
date: 2014-08-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.009395644638314049
date: 2014-08-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0026342094145728745
date: 2014-08-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0038433049337418534
date: 2014-08-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0025774011106043937
date: 2014-08-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.004601607763295795
date: 2014-08-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01337674339598377
date: 2014-08-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.030381988662058657
date: 2014-08-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.040727675055693024
date: 2014-08-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0485113490543822
date: 2014-08-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05695884021543768
date: 2014-08-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04691824707876657
date: 2014-08-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03182406986981198
date: 2014-08-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02902382239905074
date: 2014-08-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.01389660048377156
date: 2014-08-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.008072102269674614
date: 2014-08-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0048206579998855414
date: 2014-08-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.012769181107970928
date: 2014-08-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.02582027406193599
date: 2014-09-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.007471924106048022
date: 2014-09-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, MACD_val: 0.0015850699478597297
date: 2014-09-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.009291336560245708
date: 2014-09-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0191227640104049
date: 2014-09-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.034989839742829265
date: 2014-09-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.0437945125184436
date: 2014-09-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06503849758133042
date: 2014-09-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07308502151771212
date: 2014-09-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08655704271130693
date: 2014-09-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.09211334119490547
date: 2014-09-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07099842929424383
date: 2014-09-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06481358241918472
date: 2014-09-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06720764038388893
date: 2014-09-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.07761887059570347
date: 2014-09-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08066082974672656
date: 2014-09-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.08581594905417106
date: 2014-09-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.06978564387494063
date: 2014-09-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05563187373797307
date: 2014-09-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.043332295261704346
date: 2014-09-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.02460368437023247
date: 2014-09-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03243670323765063
date: 2014-10-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.03842351367033958
date: 2014-10-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.04174264362799923
date: 2014-10-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, MACD_val: -0.05262300857204438
