date: 2009-10-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.6022695311903625, exp3: 0.6147589208323434
date: 2009-10-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.6051136734906919, exp3: 0.6581802436711344
date: 2009-11-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.5435587058465146, exp3: 0.6485943257980594
date: 2009-11-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.4736545759077373, exp3: 0.5895973252563937
date: 2009-11-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.47271745526036923, exp3: 0.5515490971552883
date: 2009-11-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.388101653530736, exp3: 0.4348281858663725
date: 2009-11-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.41878032706549106, exp3: 0.5049793757984473
date: 2009-11-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.39131211857933224, exp3: 0.4822459243546243
date: 2009-11-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3189596156938812, exp3: 0.38156310416179534
date: 2009-11-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.3046864789383754, exp3: 0.35685098265540244
date: 2009-11-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.2874045359050754, exp3: 0.3522984897670479
date: 2009-11-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.17870936013743588, exp3: 0.24688763096898192
date: 2009-11-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.12416136221668594, exp3: 0.17699200491139808
date: 2009-11-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1213829980407688, exp3: 0.1338582209220019
date: 2009-11-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.13774011884864024, exp3: 0.09995488907196487
date: 2009-11-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.15092422680397988, exp3: 0.11281648543846808
date: 2009-11-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.08891443059950532, exp3: 0.06802090539511707
date: 2009-11-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.11013584081188554, exp3: 0.06710709601676507
date: 2009-11-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.05065847426203263, exp3: 0.009130202896992727
date: 2009-11-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06962509703793174, exp3: 0.05457502875049298
date: 2009-11-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.04745814085018907, exp3: -0.04186009568197644
date: 2009-11-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.07420570086767242, exp3: -0.08434279256452813
date: 2009-12-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.011955264014805067, exp3: -0.06586369362444723
date: 2009-12-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.10274314319417144, exp3: 0.043886164251619925
date: 2009-12-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.1733456911646165, exp3: 0.1311343060446572
date: 2009-12-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20659913613770087, exp3: 0.16089952616516465
date: 2009-12-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.131795526769384, exp3: 0.11906515044059865
date: 2009-12-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.15107957836933394, exp3: 0.1828229336152722
date: 2009-12-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.07962597352207368, exp3: 0.13417315221150067
date: 2009-12-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.07476569351183926, exp3: 0.0016846384525981903
date: 2009-12-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.09853001113699023, exp3: 0.0029830302781930704
date: 2009-12-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.07719087272990777, exp3: 0.0376338252152643
date: 2009-12-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.10837239362180284, exp3: -0.007573282655479964
date: 2009-12-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.13734310094756097, exp3: -0.06020402569759673
date: 2009-12-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.14087000296471786, exp3: -0.08033881438116337
date: 2009-12-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.10526427010219308, exp3: -0.05464553291152437
date: 2009-12-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.06597073485864868, exp3: -0.02356472627563046
date: 2009-12-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.11770122858169785, exp3: -0.07573787376216116
date: 2009-12-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.17113423320467547, exp3: -0.15483977205968333
date: 2009-12-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.17701580358599145, exp3: -0.20462535067206256
date: 2009-12-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.060969683171286704, exp3: -0.13054384486478385
date: 2009-12-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.051901345492535, exp3: -0.04070150243454362
date: 2009-12-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.013874830515337777, exp3: -0.11114992958846621
date: 2009-12-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06209442509116059, exp3: -0.023147754293764766
date: 2010-01-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.1168182342072761, exp3: 0.015516104278201258
date: 2010-01-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20752867167146505, exp3: 0.1139409897572476
date: 2010-01-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20572038764978018, exp3: 0.06693903969516936
date: 2010-01-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.14870754143146314, exp3: -0.002072546931619415
date: 2010-01-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.16750953024336823, exp3: 0.033177732913420854
date: 2010-01-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.1974498567911489, exp3: 0.09270893707266978
date: 2010-01-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.13488265955038514, exp3: 0.07846849541465524
date: 2010-01-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1864062426165063, exp3: 0.19075653506063947
date: 2010-01-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.14602150688411797, exp3: 0.18314339383538356
date: 2010-01-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.11286339137900825, exp3: 0.19443030831776198
date: 2010-01-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.13374229818054317, exp3: 0.24231533269933225
date: 2010-01-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.055285295982223204, exp3: 0.19290480007411273
date: 2010-01-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.03466822731535757, exp3: 0.1327179404943192
date: 2010-01-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.12050851905017623, exp3: 0.0740697165337567
date: 2010-01-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.18136111812088274, exp3: 0.012312888731069685
date: 2010-01-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.24047790272091518, exp3: -0.03957913396937376
date: 2010-01-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.31835972428202197, exp3: -0.10467204849361089
date: 2010-01-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3797726245069022, exp3: -0.16502762133646082
date: 2010-01-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3983888150717796, exp3: -0.16634948777640346
date: 2010-02-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4231483023912226, exp3: -0.24305216567302362
date: 2010-02-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.42411679220617415, exp3: -0.3286168021082907
date: 2010-02-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.4697732076577843, exp3: -0.42754137049896745
date: 2010-02-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5183565679147506, exp3: -0.457708935263924
date: 2010-02-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5482498457319025, exp3: -0.45847713443552407
date: 2010-02-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5271432295361507, exp3: -0.4167653013991024
date: 2010-02-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5904518652521986, exp3: -0.5331397971832796
date: 2010-02-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5671993487462466, exp3: -0.5439019101841832
date: 2010-02-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5725126847070321, exp3: -0.6088768510047716
date: 2010-02-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.49630640031227813, exp3: -0.5442273503271778
date: 2010-02-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.4057462694475369, exp3: -0.5138974960866267
date: 2010-02-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.3319904533156688, exp3: -0.4669822984998223
date: 2010-02-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.19682173991435548, exp3: -0.34184679280178004
date: 2010-02-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.13463715408522248, exp3: -0.30303850312309577
date: 2010-02-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.07691522046855681, exp3: -0.24069621680663805
date: 2010-02-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0408851553162215, exp3: -0.16386561569008698
date: 2010-02-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.04482750788123013, exp3: -0.16112582660216604
date: 2010-02-25 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.007239866932305716, exp3: -0.06977877531124671
date: 2010-02-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.044284138108672266, exp3: -0.0074644201527942385
date: 2010-03-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06509062834603085, exp3: 0.039965030085753625
date: 2010-03-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06180211767622623, exp3: 0.02984845588292345
date: 2010-03-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.11911695004039657, exp3: 0.08193690546826626
date: 2010-03-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.16087039252628088, exp3: 0.1424926514835846
date: 2010-03-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.18909093692355583, exp3: 0.162346097604196
date: 2010-03-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.22996607057996954, exp3: 0.2101050973618264
date: 2010-03-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.14626634572324093, exp3: 0.12491713402085314
date: 2010-03-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.07979665620355902, exp3: 0.050056666197070464
date: 2010-03-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.10760043146073883, exp3: 0.09975037269196253
date: 2010-03-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.18192719065915242, exp3: 0.21889075177281964
date: 2010-03-15 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1721979663927229, exp3: 0.2477376569562002
date: 2010-03-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.15651137174634044, exp3: 0.22817558088193007
date: 2010-03-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1117285161301389, exp3: 0.1522167139512333
date: 2010-03-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.10099755648365871, exp3: 0.13012252880141148
date: 2010-03-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.04512358606788425, exp3: 0.07757091605992533
date: 2010-03-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.04380287520446302, exp3: 0.08793468326575425
date: 2010-03-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.06319322051684395, exp3: -0.03446186953693948
date: 2010-03-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.0815586348191566, exp3: -0.028080666248774026
date: 2010-03-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1427170540072069, exp3: -0.07865910820999945
date: 2010-03-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1815248145495083, exp3: -0.11766669829576239
date: 2010-03-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1390794283054788, exp3: -0.10483161451215642
date: 2010-03-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.06638903464121171, exp3: -0.04579046358994355
date: 2010-03-31 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.07259172941886405, exp3: -0.07616875191789318
date: 2010-04-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.027059036955176197, exp3: -0.0028537401629498936
date: 2010-04-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.04486209082485715, exp3: -0.04729659256941043
date: 2010-04-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.12711268980469015, exp3: 0.019186885411887275
date: 2010-04-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.12860300079479003, exp3: 0.00815166794968554
date: 2010-04-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.12267214330756815, exp3: 0.0007709605470911651
date: 2010-04-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.16914362640314096, exp3: 0.06209691253647108
date: 2010-04-12 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.14704773162801743, exp3: 0.042218433127678354
date: 2010-04-13 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.1670637715484382, exp3: 0.07113770350014928
date: 2010-04-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.23122739562329642, exp3: 0.1373909014958723
date: 2010-04-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.251229797528989, exp3: 0.15094145629356753
date: 2010-04-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.24291372961270596, exp3: 0.17723631633400627
date: 2010-04-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.22004419329535807, exp3: 0.20423208613551777
date: 2010-04-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.2342127328760455, exp3: 0.24709660430209407
date: 2010-04-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.18639868248299152, exp3: 0.1941384284314929
date: 2010-04-22 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.15753154394768742, exp3: 0.1591656327165613
date: 2010-04-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.17297415936826965, exp3: 0.16851117879983296
date: 2010-04-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.20358510307279687, exp3: 0.21371091709659318
date: 2010-04-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.16680371519484538, exp3: 0.20432947671624363
date: 2010-04-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.15444975581383247, exp3: 0.20752095963299916
date: 2010-04-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.17923412421933804, exp3: 0.23609859771273822
date: 2010-04-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.2009800273951008, exp3: 0.24619225902613256
date: 2010-05-03 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.20721368707567223, exp3: 0.23312977732404705
date: 2010-05-04 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.09906985783456079, exp3: 0.1378477831012097
date: 2010-05-05 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.017206655734380405, exp3: 0.1071357168749037
date: 2010-05-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.07588593954008971, exp3: 0.07316502365653092
date: 2010-05-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.21492358355555297, exp3: -0.045022302734209166
date: 2010-05-10 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.28611446759159875, exp3: -0.1432765516213984
date: 2010-05-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.30096487124006543, exp3: -0.1721808318891347
date: 2010-05-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2853708298722495, exp3: -0.1829682234208285
date: 2010-05-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.2899207135582813, exp3: -0.1990916997276938
date: 2010-05-14 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.3467181792313383, exp3: -0.23520083638135936
date: 2010-05-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.43019982667150813, exp3: -0.27156699637476717
date: 2010-05-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5059447679865592, exp3: -0.33029315876205456
date: 2010-05-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.5999580655169794, exp3: -0.4210947833401348
date: 2010-05-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.6847763521521273, exp3: -0.485681705167459
date: 2010-05-21 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.6627163216510326, exp3: -0.461835588139535
date: 2010-05-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.6475329859881072, exp3: -0.4581564762024696
date: 2010-05-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.6958953460444732, exp3: -0.530722030924417
date: 2010-05-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.7030195001969872, exp3: -0.5809823355321663
date: 2010-05-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.6460889666440615, exp3: -0.6019040671311621
date: 2010-05-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.6223238643674094, exp3: -0.6270556046436431
date: 2010-06-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5982534153225707, exp3: -0.6054946104348189
date: 2010-06-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5195912906337732, exp3: -0.5395946951825863
date: 2010-06-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.4896335730230632, exp3: -0.5401362597832963
date: 2010-06-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5289694925732107, exp3: -0.5629209415034507
date: 2010-06-07 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5543309537324426, exp3: -0.5862209791114126
date: 2010-06-08 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.5497722661312316, exp3: -0.5947317928599881
date: 2010-06-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.44030947750812643, exp3: -0.47694312505543757
date: 2010-06-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.32273265297719433, exp3: -0.374997636658841
date: 2010-06-11 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.2236495880735987, exp3: -0.2841581675848503
date: 2010-06-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.170757306577773, exp3: -0.24567743903881445
date: 2010-06-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.16344381393706442, exp3: -0.28716668090217595
date: 2010-06-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.10262230816081086, exp3: -0.24499103904189815
date: 2010-06-17 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0799775613001188, exp3: -0.2370063786557136
date: 2010-06-18 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.02114449886065728, exp3: -0.16749914850222344
date: 2010-06-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06907027986828496, exp3: -0.04249828250287001
date: 2010-06-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.15261338023746163, exp3: 0.0807948711233789
date: 2010-06-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.12613233633778975, exp3: 0.09381256685457033
date: 2010-06-24 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.12898219245358078, exp3: 0.12718134616884488
date: 2010-06-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.19532182660316622, exp3: 0.2000622281717253
date: 2010-06-28 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1541538233807067, exp3: 0.16191256377167026
date: 2010-06-29 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.09675160487149626, exp3: 0.15151375564763558
date: 2010-06-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.07546352899280251, exp3: 0.1586878530055897
date: 2010-07-01 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.012989660177996853, exp3: 0.0940678023033283
date: 2010-07-02 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.13805382286577483, exp3: -0.03531052477636025
date: 2010-07-06 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1431513527531223, exp3: -0.03186090961817252
date: 2010-07-07 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.07745186954892347, exp3: 0.013006916999700864
date: 2010-07-08 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.08214659311045125, exp3: -0.040258790184803855
date: 2010-07-09 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.06994057055128877, exp3: -0.06199595701133623
date: 2010-07-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.014896284910580704, exp3: 0.04292007976322222
date: 2010-07-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.035210547754527255, exp3: 0.03611115164086211
date: 2010-07-14 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.031108609140332533, exp3: 0.0127265004518377
date: 2010-07-15 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.04919300401094162, exp3: 0.006852374066421968
date: 2010-07-16 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.007426001787727898, exp3: -0.04043507824040982
date: 2010-07-19 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.005804782472857539, exp3: -0.03513756319468432
date: 2010-07-20 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.014436822198504728, exp3: -0.03312283708404454
date: 2010-07-21 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.022264006918604196, exp3: -0.07967006793435488
date: 2010-07-22 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.015244697952113029, exp3: -0.06727095550999168
date: 2010-07-23 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.04279236211158377, exp3: -0.04657511101798828
date: 2010-07-26 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.06814898753880172, exp3: -0.018363269586009805
date: 2010-07-27 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.0751543771297527, exp3: 0.012190867822069582
date: 2010-07-28 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.0838106461184509, exp3: 0.03309840982565533
date: 2010-07-29 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.1544221560303498, exp3: 0.10608241035861082
date: 2010-07-30 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.18818529270269835, exp3: 0.11591914607450216
date: 2010-08-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.20393913018635956, exp3: 0.0808539433251668
date: 2010-08-03 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.2896355554243719, exp3: 0.15421188725148088
date: 2010-08-04 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.41856352408019504, exp3: 0.287402833007098
date: 2010-08-05 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4348457448806755, exp3: 0.3063576263491936
date: 2010-08-06 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.47400632409019394, exp3: 0.383339341060175
date: 2010-08-09 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4770620008568258, exp3: 0.40735064033150303
date: 2010-08-10 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: 0.4430514641422967, exp3: 0.40659065412566175
date: 2010-08-11 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.31856145009742676, exp3: 0.32578182471569817
date: 2010-08-12 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.2283883952720771, exp3: 0.27996828463248796
date: 2010-08-13 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.1689486121191699, exp3: 0.25249758281782975
date: 2010-08-16 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.14914408160918669, exp3: 0.26474506870626013
date: 2010-08-17 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.08963821447969522, exp3: 0.18363808463354886
date: 2010-08-18 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.07510408575071281, exp3: 0.16719805216897754
date: 2010-08-19 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.015371741834069752, exp3: 0.10918162569245701
date: 2010-08-20 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: 0.012375182853741507, exp3: 0.12668898035181542
date: 2010-08-23 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.027810105157861642, exp3: 0.09842229249725012
date: 2010-08-24 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.10240118825779732, exp3: 0.03455663462500733
date: 2010-08-25 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.1255829478857038, exp3: 0.010429123499487734
date: 2010-08-26 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.18177323210207064, exp3: -0.08594756891315314
date: 2010-08-27 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.14088988234952637, exp3: -0.08771906160012251
date: 2010-08-30 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.11506421937290767, exp3: -0.09055445509006017
date: 2010-08-31 00:00:00, ticker: DBC, bought: OUT, sold: SHORT, macd: -0.09021110030679935, exp3: -0.05888441703555278
date: 2010-09-01 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.0701735887449857, exp3: -0.07299285944236972
date: 2010-09-02 00:00:00, ticker: DBC, bought: LONG, sold: OUT, macd: -0.07058509380127376, exp3: -0.11464646244461801
